CDP_HEADER_ID,header#organization_id,header#fiscal_year_end_date,SECTION_1_LINE_3B,SECTION_1_LINE_3C,SECTION_1_LINE_3D,SECTION_1_LINE_3E,SECTION_1_LINE_3F,SECTION_1_LINE_9,SECTION_1_LINE_10,SECTION_1_LINE_11,SECTION_1_LINE_12,SECTION_1_LINE_17,SECTION_1_LINE_17B,SECTION_1_LINE_17C,SECTION_1_LINE_17D,SECTION_1_LINE_25,SECTION_1_LINE_26,SECTION_1_LINE_27,SECTION_3_LINE_1_UR,SECTION_3_LINE_1_TR,SECTION_3_LINE_1_PR,SECTION_3_LINE_1_TTL,SECTION_3_LINE_2_UR,SECTION_3_LINE_2_TR,SECTION_3_LINE_2_PR,SECTION_3_LINE_2_TTL,SECTION_3_LINE_3_UR,SECTION_3_LINE_3_TR,SECTION_3_LINE_3_PR,SECTION_3_LINE_3_TTL,SECTION_3_LINE_4_UR,SECTION_3_LINE_4_TR,SECTION_3_LINE_4_PR,SECTION_3_LINE_4_TTL,SECTION_3_LINE_5_UR,SECTION_3_LINE_5_TR,SECTION_3_LINE_5_PR,SECTION_3_LINE_5_TTL,SECTION_3_LINE_6_UR,SECTION_3_LINE_6_TR,SECTION_3_LINE_6_PR,SECTION_3_LINE_6_TTL,SECTION_3_LINE_6A_DESC,SECTION_3_LINE_7_UR,SECTION_3_LINE_7_TR,SECTION_3_LINE_7_PR,SECTION_3_LINE_7_TTL,SECTION_3_LINE_7A_UR,SECTION_3_LINE_7A_TR,SECTION_3_LINE_7A_PR,SECTION_3_LINE_7A_TTL,SECTION_3_LINE_8_UR,SECTION_3_LINE_8_TR,SECTION_3_LINE_8_PR,SECTION_3_LINE_8_TTL,SECTION_3_LINE_8A_UR,SECTION_3_LINE_8A_TR,SECTION_3_LINE_8A_PR,SECTION_3_LINE_8A_TTL,SECTION_3_LINE_9_UR,SECTION_3_LINE_9_TR,SECTION_3_LINE_9_PR,SECTION_3_LINE_9_TTL,SECTION_3_LINE_10_UR,SECTION_3_LINE_10_TR,SECTION_3_LINE_10_PR,SECTION_3_LINE_10_TTL,SECTION_3_LINE_10A_UR,SECTION_3_LINE_10A_TR,SECTION_3_LINE_10A_PR,SECTION_3_LINE_10A_TTL,SECTION_3_LINE_11_UR,SECTION_3_LINE_11_TR,SECTION_3_LINE_11_PR,SECTION_3_LINE_11_TTL,SECTION_3_LINE_12_UR,SECTION_3_LINE_12_TR,SECTION_3_LINE_12_PR,SECTION_3_LINE_12_TTL,SECTION_3_LINE_13_UR,SECTION_3_LINE_13_TR,SECTION_3_LINE_13_PR,SECTION_3_LINE_13_TTL,SECTION_3_LINE_14_UR,SECTION_3_LINE_14_TR,SECTION_3_LINE_14_PR,SECTION_3_LINE_14_TTL,SECTION_3_LINE_15_UR,SECTION_3_LINE_15_TR,SECTION_3_LINE_15_PR,SECTION_3_LINE_15_TTL,SECTION_3_LINE_16_UR,SECTION_3_LINE_16_TR,SECTION_3_LINE_16_PR,SECTION_3_LINE_16_TTL,SECTION_3_LINE_17_UR,SECTION_3_LINE_17_TR,SECTION_3_LINE_17_PR,SECTION_3_LINE_17_TTL,SECTION_3_LINE_18_UR,SECTION_3_LINE_18_TR,SECTION_3_LINE_18_PR,SECTION_3_LINE_18_TTL,SECTION_3_LINE_19_UR,SECTION_3_LINE_19_TR,SECTION_3_LINE_19_PR,SECTION_3_LINE_19_TTL,SECTION_3_LINE_19A_DESC,SECTION_3_LINE_20_UR,SECTION_3_LINE_20_TR,SECTION_3_LINE_20_PR,SECTION_3_LINE_20_TTL,SECTION_3_LINE_21_UR,SECTION_3_LINE_21_TR,SECTION_3_LINE_21_PR,SECTION_3_LINE_21_TTL,SECTION_3_LINE_22_UR,SECTION_3_LINE_22_TR,SECTION_3_LINE_22_PR,SECTION_3_LINE_22_TTL,SECTION_3_LINE_23_UR,SECTION_3_LINE_23_TR,SECTION_3_LINE_23_PR,SECTION_3_LINE_23_TTL,SECTION_3_LINE_24_UR,SECTION_3_LINE_24_TR,SECTION_3_LINE_24_PR,SECTION_3_LINE_24_TTL,SECTION_3_LINE_25_UR,SECTION_3_LINE_25_TR,SECTION_3_LINE_25_PR,SECTION_3_LINE_25_TTL,SECTION_3_LINE_26_UR,SECTION_3_LINE_26_TR,SECTION_3_LINE_26_PR,SECTION_3_LINE_26_TTL,SECTION_3_LINE_27_UR,SECTION_3_LINE_27_TR,SECTION_3_LINE_27_PR,SECTION_3_LINE_27_TTL,SECTION_3_LINE_28_UR,SECTION_3_LINE_28_TR,SECTION_3_LINE_28_PR,SECTION_3_LINE_28_TTL,SECTION_3_LINE_28A_UR,SECTION_3_LINE_28A_TR,SECTION_3_LINE_28A_PR,SECTION_3_LINE_28A_TTL,SECTION_3_LINE_29_UR,SECTION_3_LINE_29_TR,SECTION_3_LINE_29_PR,SECTION_3_LINE_29_TTL,SECTION_3_LINE_30_UR,SECTION_3_LINE_30_TR,SECTION_3_LINE_30_PR,SECTION_3_LINE_30_TTL,SECTION_3_LINE_30A_DESC,SECTION_3_LINE_30B_UR,SECTION_3_LINE_30B_TR,SECTION_3_LINE_30B_PR,SECTION_3_LINE_30B_TTL,SECTION_3_LINE_30C_UR,SECTION_3_LINE_30C_TR,SECTION_3_LINE_30C_PR,SECTION_3_LINE_30C_TTL,SECTION_3_LINE_31_UR,SECTION_3_LINE_31_TR,SECTION_3_LINE_31_PR,SECTION_3_LINE_31_TTL,SECTION_3_LINE_31A_DESC,SECTION_3_LINE_32_UR,SECTION_3_LINE_32_TR,SECTION_3_LINE_32_PR,SECTION_3_LINE_32_TTL,SECTION_3_LINE_33_UR,SECTION_3_LINE_33_TR,SECTION_3_LINE_33_PR,SECTION_3_LINE_33_TTL,SECTION_3_LINE_34_UR,SECTION_3_LINE_34_TR,SECTION_3_LINE_34_PR,SECTION_3_LINE_34_TTL,SECTION_3_LINE_35_UR,SECTION_3_LINE_35_TR,SECTION_3_LINE_35_PR,SECTION_3_LINE_35_TTL,SECTION_3_LINE_36_UR,SECTION_3_LINE_36_TR,SECTION_3_LINE_36_PR,SECTION_3_LINE_36_TTL,SECTION_3_LINE_37,SECTION_3_LINE_37_TYPE,SECTION_3_LINE_38,SECTION_3_LINE_38_TYPE,SECTION_3_LINE_39,SECTION_3_LINE_39_TYPE,COMPLETED_FY,NTEE_CODE,NTEE_PRIMARY,NTEE_NUMERIC,STATE_NUMERIC,STATE_LABEL,COUNTY,COUNTY_CODE,CBSA_CODE,BUDGETSIZEWEB,DISC_1_LOCK
77027,3469,6/30/2015 0:00,"Urban,Local",Hispanic,General,General,General,Los Angeles,CA,90033-3918,Los Angeles,A20 - Arts & Culture,Theatre,General,Arts Center,9,2000,2006,0,0,0,0,132866,0,0,132866,4572,0,0,4572,0,0,0,0,2300,0,0,2300,0,0,0,0,,1604,0,0,1604,0,0,0,0,2655,0,0,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16561,0,0,16561,0,0,0,0,3575,0,0,3575,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,522,0,0,0,0,,164655,0,0,164655,8565,0,0,8565,14535,0,0,14535,5500,0,0,5500,195005,0,0,195005,9750,0,0,9750,85400,0,0,85400,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,274,0,0,0,0,,0,0,0,0,0,0,0,0,7820,0,0,7820,,0,0,0,0,326849,0,0,326849,491504,0,0,491504,2949,0,0,2949,494453,0,0,494453,494453,A,0,NA,494453,,2015,A20,A,8,6,CALIFORNIA,LOS ANGELES,37,31100,3.00,5.00
77530,3475,12/31/2015 0:00,"International,Urban,National,Suburban,Rural",General,General,General,General,Oakland,CA,94612-3095,Alameda,A62 - Dance,Dance,Modern,Performing Group,11,1991,1996,0,0,0,0,0,0,0,0,0,0,0,0,29803,0,0,29803,917735,0,0,917735,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263,0,0,10263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,549,10,0,559,,958355,10,0,958365,6552,0,0,6552,41610,0,0,41610,0,0,0,0,11910,114250,0,126160,0,103786,0,103786,0,0,0,0,0,67890,0,67890,0,70000,0,70000,0,0,0,0,0,0,0,0,500,0,0,500,,0,0,0,0,0,0,0,0,30803,0,0,30803,,202714,-202714,0,0,294089,153212,0,447301,1252444,153222,0,1405666,0,0,0,0,1252444,153222,0,1405666,1252444,A,0,NA,1252444,,2015,A62,A,27,6,CALIFORNIA,ALAMEDA,1,41860,4.00,5.00
71542,3478,6/30/2015 0:00,"Urban,Regional",General,General,General,General,Berkeley,CA,94720-4800,Alameda,A60 - Performing Arts,Multidisciplinary,,Cultural Series Organization,45,1906,,0,0,0,0,4019297,0,0,4019297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28000,0,0,28000,0,0,0,0,1,0,0,1,1185703,0,0,1185703,0,0,0,0,1498000,0,0,1498000,1078002,0,0,1078002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353000,0,0,1353000,,9162003,0,0,9162003,539000,0,0,539000,1226000,0,0,1226000,248000,0,0,248000,867000,0,0,867000,3350,0,0,3350,0,0,0,0,0,0,0,0,25000,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,,885000,0,0,885000,0,0,0,0,0,0,0,0,,0,0,0,0,3793350,0,0,3793350,12955353,0,0,12955353,0,0,0,0,12955353,0,0,12955353,12955353,A,0,NA,12955353,,2015,A60,A,25,6,CALIFORNIA,ALAMEDA,1,41860,6.00,5.00
70182,3484,6/30/2015 0:00,"International,Urban,National,Suburban,Regional,Rural,Statewide,Online,Local",General,General,General,General,Oakland,CA,94612-1297,Alameda,A6B - Singing & Choral Groups,Music,Choral,Performing Group,9,1979,1982,0,0,0,0,29646,0,0,29646,26487,0,0,26487,0,0,0,0,30850,0,0,30850,0,0,0,0,,17248,0,0,17248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10900,0,0,10900,0,0,0,0,206,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,1925,0,0,1925,115,0,0,115,4239,0,0,4239,,121616,0,0,121616,2550,0,0,2550,14161,0,0,14161,225,0,0,225,19500,75000,0,94500,20621,0,0,20621,0,0,0,0,10000,0,0,10000,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16110,0,0,16110,,48000,-48000,0,0,131167,37000,0,168167,252783,37000,0,289783,0,0,0,0,252783,37000,0,289783,252783,A,0,NA,252783,,2015,A6B,A,33,6,CALIFORNIA,ALAMEDA,1,41860,2.00,5.00
63647,3506,6/30/2015 0:00,"Urban,Suburban,Regional,Local",General,General,General,General,San Jose,CA,95126-2621,Santa Clara,A6B - Singing & Choral Groups,Music,Choral,Performing Group - Community,15,1924,1973,0,0,0,0,46071,0,0,46071,0,0,0,0,0,0,0,0,0,0,0,0,4336,0,0,4336,anniversary banquet,14746,0,0,14746,0,0,0,0,0,0,0,0,0,0,0,0,32997,0,0,32997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,3655,0,0,3655,,101816,0,0,101816,9123,0,0,9123,31222,0,0,31222,4391,0,0,4391,12574,0,0,12574,11745,0,0,11745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7469,0,0,7469,0,0,0,0,,0,0,0,0,0,0,0,0,406,0,0,406,,0,0,0,0,76930,0,0,76930,178746,0,0,178746,0,0,0,0,178746,0,0,178746,178746,A,0,NA,178746,,2015,A6B,A,33,6,CALIFORNIA,SANTA CLARA,85,41940,2.00,5.00
77842,3515,9/30/2015 0:00,"Urban,Local",General,General,General,General,Culver City,CA,90232-0093,Los Angeles,A65 - Theater,Theatre,,Performing Group,5,1998,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,170,0,0,170,500,0,0,500,9230,0,0,9230,200,0,0,200,0,0,0,0,1890,0,0,1890,1950,0,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13770,0,0,13770,13940,0,0,13940,0,0,0,0,13940,0,0,13940,13940,A,0,NA,13940,,2015,A65,A,29,6,CALIFORNIA,LOS ANGELES,37,31100,1.00,5.00
70931,3520,12/31/2015 0:00,"International,Regional,Statewide,Local,Urban,Suburban,Rural",Black,General,General,General,San Francisco,CA,94107-3313,San Francisco,A24 - Folk Arts,Dance,Ethnic/Jazz,Performing Group,0,1987,,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,2100,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43503,0,0,43503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45603,0,0,45603,0,0,0,0,31000,0,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,0,0,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,36220,0,0,36220,81823,0,0,81823,0,0,0,0,81823,0,0,81823,81823,A,0,NA,81823,,2015,A24,A,#NULL!,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
72768,3526,12/31/2014 0:00,"Urban,Regional,Online,Local",General,General,General,General,Berkeley,CA,94702-1021,Alameda,A24 - Folk Arts,Music,Ethnic,Performance Facility,6,1973,1997,0,0,0,0,392583,0,0,392583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,832,0,0,832,0,0,0,0,152293,0,0,152293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39774,0,0,39774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,740,247,0,0,247,0,0,0,0,,586469,0,0,586469,0,1000,0,1000,85442,3452,0,88894,500,0,0,500,45000,27000,0,72000,9400,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7381,0,0,7381,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,4829,-4829,0,0,152552,26623,0,179175,739021,26623,0,765644,0,0,0,0,739021,26623,0,765644,0,NV,0,NV,0,,2014,A24,A,#NULL!,6,CALIFORNIA,ALAMEDA,1,41860,3.00,5.00
69183,3576,6/30/2015 0:00,"Urban,Suburban,Regional,Rural",General,General,General,LGBT,San Jose,CA,95126-2621,Santa Clara,A6B - Singing & Choral Groups,Music,Choral,Performing Group,10,1983,1989,0,0,0,0,17944,0,0,17944,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,,475,0,0,475,0,0,0,0,144,0,0,144,0,0,0,0,5910,0,0,5910,3647,0,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,0,0,2865,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,,36993,0,0,36993,2000,0,0,2000,27603,0,0,27603,7490,0,0,7490,0,0,0,0,500,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16236,0,0,16236,0,0,0,0,,0,0,0,0,0,0,0,0,12967,0,0,12967,,0,0,0,0,66796,0,0,66796,103789,0,0,103789,0,0,0,0,103789,0,0,103789,103789,A,0,NA,103789,,2015,A6B,A,33,6,CALIFORNIA,SANTA CLARA,85,41940,2.00,5.00
69490,3588,6/30/2015 0:00,"Suburban,Local",General,General,K12,General,San Carlos,CA,94070-4131,Santa Clara,A19 - Support NEC,Music,,Arts Service Organization,18,1976,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860353,0,0,860353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,365,0,0,0,0,,860718,0,0,860718,53325,0,0,53325,41467,0,0,41467,4350,0,0,4350,38200,0,0,38200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140825,0,0,140825,0,0,0,0,,0,0,0,0,0,0,0,0,8706,0,0,8706,,0,0,0,0,286873,0,0,286873,1147591,0,0,1147591,0,0,0,0,1147591,0,0,1147591,1147591,A,0,NA,1147591,,2015,A19,A,7,6,CALIFORNIA,SANTA CLARA,85,41940,4.00,5.00
64145,3600,12/31/2014 0:00,"International,Regional,Local,Urban,Suburban,Online",General,General,General,"IndArtists,IndLowIncome,Immigrants,Other",San Francisco,CA,94129-1404,San Francisco,A68 - Music,Folklife/Traditional Arts,Folk/Traditional Music,Cultural Series Organization,10,1995,2000,7470,0,0,7470,425,0,0,425,12540,0,0,12540,2500,0,0,2500,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9950,0,0,9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32885,0,0,32885,2000,0,0,2000,17617,0,0,17617,0,0,0,0,98000,0,0,98000,42500,0,0,42500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,0,0,8800,,0,0,0,0,9500,0,0,9500,0,0,0,0,,0,0,0,0,178417,0,0,178417,211302,0,0,211302,0,0,0,0,211302,0,0,211302,203564,A,7738,A,211302,,2014,A68,A,30,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
69714,3602,6/30/2015 0:00,"Urban,National,Suburban,Regional,Statewide,Local",General,General,General,General,San Francisco,CA,94110-1377,San Francisco,A62 - Dance,Dance,Modern,Performing Group,7,1979,1979,0,0,0,0,0,0,0,0,0,0,0,0,18896,0,0,18896,950,0,0,950,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850,0,0,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,,24796,0,0,24796,0,0,0,0,2763,0,0,2763,0,0,0,0,20000,0,0,20000,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,33163,0,0,33163,57959,0,0,57959,0,0,0,0,57959,0,0,57959,49118,A,0,NA,49118,The SFAC Grant will be spent in 2016/17,2015,A62,A,27,6,CALIFORNIA,SAN FRANCISCO,75,41860,1.00,5.00
74685,3617,12/31/2015 0:00,"National,Regional,Statewide,Local,Urban,Online",Asian,General,"K12,YoungAdults,Adults,OlderAdults",General,Chula Vista,CA,91914-4627,San Diego,A23 - Cultural & Ethnic Awareness,Dance,Ethnic/Jazz,Performing Group - Community,14,1974,1978,0,0,0,0,2750,0,0,2750,8182,0,0,8182,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,14131,0,0,14131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,144,0,0,0,0,,25227,0,0,25227,0,0,0,0,0,0,0,0,1500,0,0,1500,1500,0,0,1500,7509,0,0,7509,10000,0,0,10000,5130,0,0,5130,0,0,0,0,0,0,0,0,17046,0,0,17046,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,42685,0,0,42685,67912,0,0,67912,0,0,0,0,67912,0,0,67912,67912,E,0,NV,67912,,2015,A23,A,9,6,CALIFORNIA,SAN DIEGO,73,41740,2.00,5.00
74372,3620,9/30/2015 0:00,"Urban,Suburban,Regional,Local",General,General,General,General,Pasadena,CA,91101-1871,Los Angeles,A69 - Symphony Orchestras,Music,Orchestral,Performing Group,33,1928,1955,0,0,0,0,801836,0,0,801836,267893,0,0,267893,0,0,0,0,0,0,0,0,0,0,0,0,,23350,0,0,23350,0,0,0,0,0,0,0,0,27239,0,0,27239,6600,0,0,6600,789413,0,0,789413,0,0,0,0,62789,0,0,62789,0,0,0,0,4082,0,0,4082,24835,0,0,24835,0,0,0,0,-112655,0,0,-112655,0,0,0,0,76500,0,0,76500,2641,0,0,2641,,1974523,0,0,1974523,147624,0,0,147624,336103,0,0,336103,390240,0,0,390240,62000,80000,0,142000,0,0,0,0,30750,0,0,30750,0,0,0,0,0,0,0,0,0,0,0,0,190832,0,0,190832,815387,0,100000,915387,,0,0,0,0,0,0,0,0,0,0,0,0,,179486,-179486,0,0,2152422,-99486,100000,2152936,4126945,-99486,100000,4127459,0,0,0,0,4126945,-99486,100000,4127459,4126945,A,0,NA,4126945,,2015,A69,A,31,6,CALIFORNIA,LOS ANGELES,37,31100,4.00,5.00
74885,3626,12/31/2015 0:00,"International,Urban,National,Suburban,Regional,Local",General,General,General,General,San Diego,CA,92101-1661,San Diego,A68 - Music,Music,Solo/Recital,None of the Above,31,1988,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24944,0,0,24944,0,0,0,0,0,0,0,0,0,0,0,0,69815,0,0,69815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4306,0,0,4306,0,0,0,0,0,1996,-9642,-7646,0,-11712,-22451,-34163,77,45013,902,45992,730,0,0,730,,99872,35297,-31191,103978,4874,0,0,4874,76098,53515,51156,180769,4335,0,0,4335,20947,0,0,20947,20308,0,0,20308,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,21560,0,0,21560,36,0,0,36,,0,0,0,0,0,0,0,0,0,0,0,0,,60000,-60000,0,0,211158,-6485,51156,255829,311030,28812,19965,359807,0,0,0,0,311030,28812,19965,359807,251030,E,60000,A,311030,,2015,A68,A,30,6,CALIFORNIA,SAN DIEGO,73,41740,3.00,5.00
69344,3629,12/31/2014 0:00,"International,Urban",General,General,General,"IndArtists,IndLowIncome",San Francisco,CA,94115-2516,San Francisco,A62 - Dance,Dance,Modern,Performing Group,0,1991,,0,0,0,0,413,0,0,413,880,0,0,880,0,0,0,0,2446,0,0,2446,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8295,0,0,8295,36674,0,0,36674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48708,0,0,48708,0,0,0,0,1095,0,0,1095,0,0,0,0,13500,0,0,13500,21570,0,0,21570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,36165,0,0,36165,84873,0,0,84873,0,0,0,0,84873,0,0,84873,84873,A,0,NA,84873,,2014,A62,A,27,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
74557,3631,12/31/2014 0:00,"Urban,Local",Black,Female,Adults,General,Los Angeles,CA,90037-1959,Los Angeles,A65 - Theater,Theatre,General,Performing Group,7,1993,1995,0,0,0,0,15694,0,0,15694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,160,0,0,160,0,0,0,0,300,0,0,300,0,0,0,0,4000,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20154,0,0,20154,750,0,0,750,1300,0,0,1300,2500,0,0,2500,0,0,0,0,0,0,0,0,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,0,0,0,0,,0,0,0,0,0,0,0,0,20000,0,0,20000,,0,0,0,0,29050,0,0,29050,49204,0,0,49204,0,0,0,0,49204,0,0,49204,49204,A,0,NA,49204,,2014,A65,A,29,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,5.00
71795,3643,6/30/2014 0:00,"Urban,Local","Arab,Asian,Black,Hispanic,Hawaiian",General,General,"IndLowIncome,Immigrants,LGBT,Other",San Francisco,CA,94103-2905,San Francisco,A65 - Theater,Theatre,General,Performing Group,12,1996,,0,0,0,0,40457,0,0,40457,0,0,0,0,0,0,0,0,44648,0,0,44648,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,85105,0,0,85105,0,0,0,0,1250,0,0,1250,0,0,0,0,0,0,0,0,23000,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,5300,-5300,0,0,29550,-5300,0,24250,114655,-5300,0,109355,0,0,0,0,114655,-5300,0,109355,114655,A,0,NA,114655,,2014,A65,A,29,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
71714,3655,6/30/2015 0:00,"Urban,Suburban,Statewide,Local",General,General,General,LGBT,San Francisco,CA,94114-2512,San Francisco,A6C - Bands & Ensembles,Music,Band,Performing Group - Community,7,1978,2002,0,0,0,0,20261,0,0,20261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4792,0,0,4792,0,0,0,0,1376,0,0,1376,0,0,0,0,14765,0,0,14765,0,0,0,0,0,0,0,0,6950,0,0,6950,0,0,0,0,0,0,0,0,3450,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,320,250,0,0,250,,52164,0,0,52164,1867,0,0,1867,15352,0,0,15352,3623,0,0,3623,53000,0,0,53000,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8380,0,0,8380,0,0,0,0,,0,0,0,0,0,0,0,0,7579,0,0,7579,,0,0,0,0,101501,0,0,101501,153665,0,0,153665,0,0,0,0,153665,0,0,153665,153665,A,0,NA,153665,,2015,A6C,A,34,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
61788,3662,12/31/2014 0:00,"Urban,Local",General,General,General,General,San Francisco,CA,94103-3979,San Francisco,A60 - Performing Arts,Music,Chamber,Performing Group,0,1999,,0,0,0,0,10326,0,0,10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,0,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12201,0,0,12201,0,0,0,0,8810,0,0,8810,0,0,0,0,1840,0,0,1840,5100,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7600,0,0,7600,24500,0,0,24500,,0,0,0,0,47850,0,0,47850,60051,0,0,60051,0,0,0,0,60051,0,0,60051,60051,A,0,NA,60051,,2014,A60,A,25,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,5.00
