Sup Dist,Cost Code,Library Name,City,Zip Code,Month,Year,Month-Year,Circulation
1,809,Walnut,Walnut,91789,February,2015,February-2015,14572
1,809,Walnut,Walnut,91789,March,2015,March-2015,17875
1,809,Walnut,Walnut,91789,April,2015,April-2015,16920
1,809,Walnut,Walnut,91789,May,2015,May-2015,16698
1,809,Walnut,Walnut,91789,June,2015,June-2015,18261
1,801,West Covina,West Covina,91790,January,2014,January-2014,34768
1,801,West Covina,West Covina,91790,February,2014,February-2014,33233
1,801,West Covina,West Covina,91790,March,2014,March-2014,36052
1,801,West Covina,West Covina,91790,April,2014,April-2014,36532
1,801,West Covina,West Covina,91790,May,2014,May-2014,30674
1,801,West Covina,West Covina,91790,June,2014,June-2014,33304
1,801,West Covina,West Covina,91790,July,2014,July-2014,36361
1,801,West Covina,West Covina,91790,August,2014,August-2014,31080
1,801,West Covina,West Covina,91790,September,2014,September-2014,31664
1,801,West Covina,West Covina,91790,October,2014,October-2014,30945
1,801,West Covina,West Covina,91790,November,2014,November-2014,28869
1,801,West Covina,West Covina,91790,December,2014,December-2014,25523
1,801,West Covina,West Covina,91790,January,2015,January-2015,30639
1,801,West Covina,West Covina,91790,February,2015,February-2015,31042
1,801,West Covina,West Covina,91790,March,2015,March-2015,34101
1,801,West Covina,West Covina,91790,April,2015,April-2015,32591
1,801,West Covina,West Covina,91790,May,2015,May-2015,30380
1,801,West Covina,West Covina,91790,June,2015,June-2015,35042
2,530,A C Bilbrew,Los Angeles,90061,January,2014,January-2014,10945
2,530,A C Bilbrew,Los Angeles,90061,February,2014,February-2014,9186
2,530,A C Bilbrew,Los Angeles,90061,March,2014,March-2014,10532
2,530,A C Bilbrew,Los Angeles,90061,April,2014,April-2014,10829
2,530,A C Bilbrew,Los Angeles,90061,May,2014,May-2014,9949
2,530,A C Bilbrew,Los Angeles,90061,June,2014,June-2014,10338
2,530,A C Bilbrew,Los Angeles,90061,July,2014,July-2014,11741
2,530,A C Bilbrew,Los Angeles,90061,August,2014,August-2014,10361
2,530,A C Bilbrew,Los Angeles,90061,September,2014,September-2014,10470
2,530,A C Bilbrew,Los Angeles,90061,October,2014,October-2014,10161
2,530,A C Bilbrew,Los Angeles,90061,November,2014,November-2014,9414
2,530,A C Bilbrew,Los Angeles,90061,December,2014,December-2014,9360
2,530,A C Bilbrew,Los Angeles,90061,January,2015,January-2015,10774
2,530,A C Bilbrew,Los Angeles,90061,February,2015,February-2015,8813
2,530,A C Bilbrew,Los Angeles,90061,March,2015,March-2015,9823
2,530,A C Bilbrew,Los Angeles,90061,April,2015,April-2015,9757
2,530,A C Bilbrew,Los Angeles,90061,May,2015,May-2015,8329
2,530,A C Bilbrew,Los Angeles,90061,June,2015,June-2015,9855
2,301,Carson,Carson,90745,January,2014,January-2014,19577
2,301,Carson,Carson,90745,February,2014,February-2014,18613
2,301,Carson,Carson,90745,March,2014,March-2014,20592
2,301,Carson,Carson,90745,April,2014,April-2014,20915
2,301,Carson,Carson,90745,May,2014,May-2014,18136
2,301,Carson,Carson,90745,June,2014,June-2014,17375
2,301,Carson,Carson,90745,July,2014,July-2014,21010
2,301,Carson,Carson,90745,August,2014,August-2014,18331
2,301,Carson,Carson,90745,September,2014,September-2014,21819
2,301,Carson,Carson,90745,October,2014,October-2014,20754
2,301,Carson,Carson,90745,November,2014,November-2014,19182
2,301,Carson,Carson,90745,December,2014,December-2014,18303
2,301,Carson,Carson,90745,January,2015,January-2015,22076
2,301,Carson,Carson,90745,February,2015,February-2015,21622
2,301,Carson,Carson,90745,March,2015,March-2015,23229
2,301,Carson,Carson,90745,April,2015,April-2015,22219
2,301,Carson,Carson,90745,May,2015,May-2015,21089
2,301,Carson,Carson,90745,June,2015,June-2015,22292
2,531,Compton,Compton,90220,January,2014,January-2014,9647
2,531,Compton,Compton,90220,February,2014,February-2014,9255
2,531,Compton,Compton,90220,March,2014,March-2014,8644
2,531,Compton,Compton,90220,April,2014,April-2014,8129
2,531,Compton,Compton,90220,May,2014,May-2014,6968
2,531,Compton,Compton,90220,June,2014,June-2014,6923
2,531,Compton,Compton,90220,July,2014,July-2014,8551
2,531,Compton,Compton,90220,August,2014,August-2014,5999
2,531,Compton,Compton,90220,September,2014,September-2014,7392
2,531,Compton,Compton,90220,October,2014,October-2014,8084
2,531,Compton,Compton,90220,November,2014,November-2014,6933
2,531,Compton,Compton,90220,December,2014,December-2014,6246
2,531,Compton,Compton,90220,January,2015,January-2015,7734
2,531,Compton,Compton,90220,February,2015,February-2015,7868
2,531,Compton,Compton,90220,March,2015,March-2015,9058
2,531,Compton,Compton,90220,April,2015,April-2015,9044
2,531,Compton,Compton,90220,May,2015,May-2015,7621
2,531,Compton,Compton,90220,June,2015,June-2015,8697
2,330,Culver City Julian Dixon,Culver City,90230,January,2014,January-2014,31391
2,330,Culver City Julian Dixon,Culver City,90230,February,2014,February-2014,29044
2,330,Culver City Julian Dixon,Culver City,90230,March,2014,March-2014,30378
2,330,Culver City Julian Dixon,Culver City,90230,April,2014,April-2014,29555
2,330,Culver City Julian Dixon,Culver City,90230,May,2014,May-2014,28596
2,330,Culver City Julian Dixon,Culver City,90230,June,2014,June-2014,25927
2,330,Culver City Julian Dixon,Culver City,90230,July,2014,July-2014,31080
2,330,Culver City Julian Dixon,Culver City,90230,August,2014,August-2014,27612
2,330,Culver City Julian Dixon,Culver City,90230,September,2014,September-2014,27053
2,330,Culver City Julian Dixon,Culver City,90230,October,2014,October-2014,27923
2,330,Culver City Julian Dixon,Culver City,90230,November,2014,November-2014,25871
2,330,Culver City Julian Dixon,Culver City,90230,December,2014,December-2014,25024
2,330,Culver City Julian Dixon,Culver City,90230,January,2015,January-2015,10542
2,330,Culver City Julian Dixon,Culver City,90230,February,2015,February-2015,10396
2,330,Culver City Julian Dixon,Culver City,90230,March,2015,March-2015,11454
2,330,Culver City Julian Dixon,Culver City,90230,April,2015,April-2015,10601
2,330,Culver City Julian Dixon,Culver City,90230,May,2015,May-2015,10724
2,330,Culver City Julian Dixon,Culver City,90230,June,2015,June-2015,10182
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,January,2014,January-2014,2720
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,February,2014,February-2014,2642
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,March,2014,March-2014,2806
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,April,2014,April-2014,3193
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,May,2014,May-2014,2699
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,June,2014,June-2014,3065
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,July,2014,July-2014,3595
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,August,2014,August-2014,2703
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,September,2014,September-2014,2651
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,October,2014,October-2014,2333
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,November,2014,November-2014,2117
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,December,2014,December-2014,1930
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,January,2015,January-2015,2269
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,February,2015,February-2015,2159
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,March,2015,March-2015,2393
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,April,2015,April-2015,2551
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,May,2015,May-2015,2228
2,321,"Dr. Martin Luther King, Jr.",Carson,90746,June,2015,June-2015,2507
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,January,2014,January-2014,5464
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,February,2014,February-2014,4872
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,March,2014,March-2014,6056
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,April,2014,April-2014,6128
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,May,2014,May-2014,5669
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,June,2014,June-2014,5849
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,July,2014,July-2014,6394
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,August,2014,August-2014,6154
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,September,2014,September-2014,6115
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,October,2014,October-2014,7130
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,November,2014,November-2014,5860
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,December,2014,December-2014,5758
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,January,2015,January-2015,5396
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,February,2015,February-2015,5832
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,March,2015,March-2015,6294
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,April,2015,April-2015,5656
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,May,2015,May-2015,5136
2,532,East Rancho Dominguez,E. Rancho Dominguez,90221,June,2015,June-2015,6980
2,533,Florence,Los Angeles,90001,January,2014,January-2014,8784
2,533,Florence,Los Angeles,90001,February,2014,February-2014,7888
2,533,Florence,Los Angeles,90001,March,2014,March-2014,8619
2,533,Florence,Los Angeles,90001,April,2014,April-2014,8385
2,533,Florence,Los Angeles,90001,May,2014,May-2014,6767
2,533,Florence,Los Angeles,90001,June,2014,June-2014,8530
2,533,Florence,Los Angeles,90001,July,2014,July-2014,8651
2,533,Florence,Los Angeles,90001,August,2014,August-2014,6941
2,533,Florence,Los Angeles,90001,September,2014,September-2014,7323
2,533,Florence,Los Angeles,90001,October,2014,October-2014,7294
2,533,Florence,Los Angeles,90001,November,2014,November-2014,6362
2,533,Florence,Los Angeles,90001,December,2014,December-2014,6541
2,533,Florence,Los Angeles,90001,January,2015,January-2015,7814
2,533,Florence,Los Angeles,90001,February,2015,February-2015,7469
2,533,Florence,Los Angeles,90001,March,2015,March-2015,8180
2,533,Florence,Los Angeles,90001,April,2015,April-2015,7570
2,533,Florence,Los Angeles,90001,May,2015,May-2015,6138
2,533,Florence,Los Angeles,90001,June,2015,June-2015,8382
2,313,Gardena Mayme Dear,Gardena,90247,January,2014,January-2014,12045
2,313,Gardena Mayme Dear,Gardena,90247,February,2014,February-2014,10824
2,313,Gardena Mayme Dear,Gardena,90247,March,2014,March-2014,12665
2,313,Gardena Mayme Dear,Gardena,90247,April,2014,April-2014,11681
2,313,Gardena Mayme Dear,Gardena,90247,May,2014,May-2014,10582
2,313,Gardena Mayme Dear,Gardena,90247,June,2014,June-2014,10563
2,313,Gardena Mayme Dear,Gardena,90247,July,2014,July-2014,12362
2,313,Gardena Mayme Dear,Gardena,90247,August,2014,August-2014,10777
2,313,Gardena Mayme Dear,Gardena,90247,September,2014,September-2014,11817
2,313,Gardena Mayme Dear,Gardena,90247,October,2014,October-2014,12072
2,313,Gardena Mayme Dear,Gardena,90247,November,2014,November-2014,10977
2,313,Gardena Mayme Dear,Gardena,90247,December,2014,December-2014,10930
2,313,Gardena Mayme Dear,Gardena,90247,January,2015,January-2015,12716
2,313,Gardena Mayme Dear,Gardena,90247,February,2015,February-2015,12357
2,313,Gardena Mayme Dear,Gardena,90247,March,2015,March-2015,13786
2,313,Gardena Mayme Dear,Gardena,90247,April,2015,April-2015,13464
2,313,Gardena Mayme Dear,Gardena,90247,May,2015,May-2015,12868
2,313,Gardena Mayme Dear,Gardena,90247,June,2015,June-2015,13047
2,534,Graham,Los Angeles,90001,January,2014,January-2014,8726
2,534,Graham,Los Angeles,90001,February,2014,February-2014,8664
2,534,Graham,Los Angeles,90001,March,2014,March-2014,9758
2,534,Graham,Los Angeles,90001,April,2014,April-2014,9127
2,534,Graham,Los Angeles,90001,May,2014,May-2014,7963
2,534,Graham,Los Angeles,90001,June,2014,June-2014,9210
2,534,Graham,Los Angeles,90001,July,2014,July-2014,9784
2,534,Graham,Los Angeles,90001,August,2014,August-2014,7322
2,534,Graham,Los Angeles,90001,September,2014,September-2014,8168
2,534,Graham,Los Angeles,90001,October,2014,October-2014,7358
2,534,Graham,Los Angeles,90001,November,2014,November-2014,7206
2,534,Graham,Los Angeles,90001,December,2014,December-2014,6529
2,534,Graham,Los Angeles,90001,January,2015,January-2015,7779
2,534,Graham,Los Angeles,90001,February,2015,February-2015,7107
2,534,Graham,Los Angeles,90001,March,2015,March-2015,8434
2,534,Graham,Los Angeles,90001,April,2015,April-2015,7712
2,534,Graham,Los Angeles,90001,May,2015,May-2015,7278
2,534,Graham,Los Angeles,90001,June,2015,June-2015,8819
2,331,Hawthorne,Hawthorne,90250,January,2014,January-2014,12929
2,331,Hawthorne,Hawthorne,90250,February,2014,February-2014,11907
2,331,Hawthorne,Hawthorne,90250,March,2014,March-2014,12479
2,331,Hawthorne,Hawthorne,90250,April,2014,April-2014,12831
2,331,Hawthorne,Hawthorne,90250,May,2014,May-2014,10543
2,331,Hawthorne,Hawthorne,90250,June,2014,June-2014,9818
2,331,Hawthorne,Hawthorne,90250,July,2014,July-2014,12614
2,331,Hawthorne,Hawthorne,90250,August,2014,August-2014,10425
2,331,Hawthorne,Hawthorne,90250,September,2014,September-2014,10394
2,331,Hawthorne,Hawthorne,90250,October,2014,October-2014,11059
2,331,Hawthorne,Hawthorne,90250,November,2014,November-2014,9953
2,331,Hawthorne,Hawthorne,90250,December,2014,December-2014,9672
2,331,Hawthorne,Hawthorne,90250,January,2015,January-2015,11307
2,331,Hawthorne,Hawthorne,90250,February,2015,February-2015,10592
2,331,Hawthorne,Hawthorne,90250,March,2015,March-2015,11214
2,331,Hawthorne,Hawthorne,90250,April,2015,April-2015,11467
2,331,Hawthorne,Hawthorne,90250,May,2015,May-2015,11271
2,331,Hawthorne,Hawthorne,90250,June,2015,June-2015,11633
2,316,Lawndale,Lawndale,90260,January,2014,January-2014,13578
2,316,Lawndale,Lawndale,90260,February,2014,February-2014,12738
2,316,Lawndale,Lawndale,90260,March,2014,March-2014,14232
2,316,Lawndale,Lawndale,90260,April,2014,April-2014,13351
2,316,Lawndale,Lawndale,90260,May,2014,May-2014,12607
2,316,Lawndale,Lawndale,90260,June,2014,June-2014,12099
2,316,Lawndale,Lawndale,90260,July,2014,July-2014,13487
2,316,Lawndale,Lawndale,90260,August,2014,August-2014,12090
2,316,Lawndale,Lawndale,90260,September,2014,September-2014,12208
2,316,Lawndale,Lawndale,90260,October,2014,October-2014,12323
2,316,Lawndale,Lawndale,90260,November,2014,November-2014,10107
2,316,Lawndale,Lawndale,90260,December,2014,December-2014,9046
2,316,Lawndale,Lawndale,90260,January,2015,January-2015,11534
2,316,Lawndale,Lawndale,90260,February,2015,February-2015,11112
2,316,Lawndale,Lawndale,90260,March,2015,March-2015,11631
2,316,Lawndale,Lawndale,90260,April,2015,April-2015,12045
2,316,Lawndale,Lawndale,90260,May,2015,May-2015,11441
2,316,Lawndale,Lawndale,90260,June,2015,June-2015,11813
2,333,Lennox,Lennox,90304,January,2014,January-2014,872
2,333,Lennox,Lennox,90304,February,2014,February-2014,780
2,333,Lennox,Lennox,90304,March,2014,March-2014,984
2,333,Lennox,Lennox,90304,April,2014,April-2014,14660
2,333,Lennox,Lennox,90304,May,2014,May-2014,11746
2,333,Lennox,Lennox,90304,June,2014,June-2014,11512
2,333,Lennox,Lennox,90304,July,2014,July-2014,13362
2,333,Lennox,Lennox,90304,August,2014,August-2014,10699
2,333,Lennox,Lennox,90304,September,2014,September-2014,9889
2,333,Lennox,Lennox,90304,October,2014,October-2014,9847
2,333,Lennox,Lennox,90304,November,2014,November-2014,7411
2,333,Lennox,Lennox,90304,December,2014,December-2014,7282
2,333,Lennox,Lennox,90304,January,2015,January-2015,8918
2,333,Lennox,Lennox,90304,February,2015,February-2015,8077
2,333,Lennox,Lennox,90304,March,2015,March-2015,9084
2,333,Lennox,Lennox,90304,April,2015,April-2015,10622
2,333,Lennox,Lennox,90304,May,2015,May-2015,8265
2,333,Lennox,Lennox,90304,June,2015,June-2015,8213
2,519,Lynwood,Lynwood,90262,January,2014,January-2014,16163
2,519,Lynwood,Lynwood,90262,February,2014,February-2014,14644
2,519,Lynwood,Lynwood,90262,March,2014,March-2014,14692
2,519,Lynwood,Lynwood,90262,April,2014,April-2014,15670
2,519,Lynwood,Lynwood,90262,May,2014,May-2014,13863
2,519,Lynwood,Lynwood,90262,June,2014,June-2014,12677
2,519,Lynwood,Lynwood,90262,July,2014,July-2014,16311
2,519,Lynwood,Lynwood,90262,August,2014,August-2014,14550
2,519,Lynwood,Lynwood,90262,September,2014,September-2014,15734
2,519,Lynwood,Lynwood,90262,October,2014,October-2014,16431
2,519,Lynwood,Lynwood,90262,November,2014,November-2014,13781
2,519,Lynwood,Lynwood,90262,December,2014,December-2014,12848
2,519,Lynwood,Lynwood,90262,January,2015,January-2015,13987
2,519,Lynwood,Lynwood,90262,February,2015,February-2015,12514
2,519,Lynwood,Lynwood,90262,March,2015,March-2015,14459
2,519,Lynwood,Lynwood,90262,April,2015,April-2015,13577
2,519,Lynwood,Lynwood,90262,May,2015,May-2015,12086
2,519,Lynwood,Lynwood,90262,June,2015,June-2015,13619
2,320,Masao W. Satow,Gardena,90249,January,2014,January-2014,7789
2,320,Masao W. Satow,Gardena,90249,February,2014,February-2014,7486
2,320,Masao W. Satow,Gardena,90249,March,2014,March-2014,7825
2,320,Masao W. Satow,Gardena,90249,April,2014,April-2014,7473
2,320,Masao W. Satow,Gardena,90249,May,2014,May-2014,7032
2,320,Masao W. Satow,Gardena,90249,June,2014,June-2014,8031
2,320,Masao W. Satow,Gardena,90249,July,2014,July-2014,8301
2,320,Masao W. Satow,Gardena,90249,August,2014,August-2014,7434
2,320,Masao W. Satow,Gardena,90249,September,2014,September-2014,7131
2,320,Masao W. Satow,Gardena,90249,October,2014,October-2014,7404
2,320,Masao W. Satow,Gardena,90249,November,2014,November-2014,7237
2,320,Masao W. Satow,Gardena,90249,December,2014,December-2014,7006
2,320,Masao W. Satow,Gardena,90249,January,2015,January-2015,7393
2,320,Masao W. Satow,Gardena,90249,February,2015,February-2015,7589
2,320,Masao W. Satow,Gardena,90249,March,2015,March-2015,8496
2,320,Masao W. Satow,Gardena,90249,April,2015,April-2015,8048
2,320,Masao W. Satow,Gardena,90249,May,2015,May-2015,7714
2,320,Masao W. Satow,Gardena,90249,June,2015,June-2015,8087
2,336,View Park,Los Angeles,90043,January,2014,January-2014,7598
2,336,View Park,Los Angeles,90043,February,2014,February-2014,6844
2,336,View Park,Los Angeles,90043,March,2014,March-2014,7179
2,336,View Park,Los Angeles,90043,April,2014,April-2014,7631
2,336,View Park,Los Angeles,90043,May,2014,May-2014,6971
2,336,View Park,Los Angeles,90043,June,2014,June-2014,8000
2,336,View Park,Los Angeles,90043,July,2014,July-2014,8915
2,336,View Park,Los Angeles,90043,August,2014,August-2014,7191
2,336,View Park,Los Angeles,90043,September,2014,September-2014,7446
2,336,View Park,Los Angeles,90043,October,2014,October-2014,6949
2,336,View Park,Los Angeles,90043,November,2014,November-2014,6868
2,336,View Park,Los Angeles,90043,December,2014,December-2014,7033
2,336,View Park,Los Angeles,90043,January,2015,January-2015,7721
2,336,View Park,Los Angeles,90043,February,2015,February-2015,7783
2,336,View Park,Los Angeles,90043,March,2015,March-2015,7897
2,336,View Park,Los Angeles,90043,April,2015,April-2015,7666
2,336,View Park,Los Angeles,90043,May,2015,May-2015,7518
2,336,View Park,Los Angeles,90043,June,2015,June-2015,8300
2,535,Willowbrook,Los Angeles,90059,January,2014,January-2014,5749
2,535,Willowbrook,Los Angeles,90059,February,2014,February-2014,4457
2,535,Willowbrook,Los Angeles,90059,March,2014,March-2014,5070
2,535,Willowbrook,Los Angeles,90059,April,2014,April-2014,5358
2,535,Willowbrook,Los Angeles,90059,May,2014,May-2014,4785
2,535,Willowbrook,Los Angeles,90059,June,2014,June-2014,5151
2,535,Willowbrook,Los Angeles,90059,July,2014,July-2014,5810
2,535,Willowbrook,Los Angeles,90059,August,2014,August-2014,5052
2,535,Willowbrook,Los Angeles,90059,September,2014,September-2014,4827
2,535,Willowbrook,Los Angeles,90059,October,2014,October-2014,5372
2,535,Willowbrook,Los Angeles,90059,November,2014,November-2014,4826
2,535,Willowbrook,Los Angeles,90059,December,2014,December-2014,5083
2,535,Willowbrook,Los Angeles,90059,January,2015,January-2015,5283
2,535,Willowbrook,Los Angeles,90059,February,2015,February-2015,4561
2,535,Willowbrook,Los Angeles,90059,March,2015,March-2015,4850
2,535,Willowbrook,Los Angeles,90059,April,2015,April-2015,5240
2,535,Willowbrook,Los Angeles,90059,May,2015,May-2015,4651
2,535,Willowbrook,Los Angeles,90059,June,2015,June-2015,6001
2,337,Wiseburn,Hawthorne,90250,January,2014,January-2014,6421
2,337,Wiseburn,Hawthorne,90250,February,2014,February-2014,6346
2,337,Wiseburn,Hawthorne,90250,March,2014,March-2014,6943
2,337,Wiseburn,Hawthorne,90250,April,2014,April-2014,7434
2,337,Wiseburn,Hawthorne,90250,May,2014,May-2014,6323
2,337,Wiseburn,Hawthorne,90250,June,2014,June-2014,6131
2,337,Wiseburn,Hawthorne,90250,July,2014,July-2014,7972
2,337,Wiseburn,Hawthorne,90250,August,2014,August-2014,6659
2,337,Wiseburn,Hawthorne,90250,September,2014,September-2014,5977
2,337,Wiseburn,Hawthorne,90250,October,2014,October-2014,7036
2,337,Wiseburn,Hawthorne,90250,November,2014,November-2014,5822
2,337,Wiseburn,Hawthorne,90250,December,2014,December-2014,5601
2,337,Wiseburn,Hawthorne,90250,January,2015,January-2015,6697
2,337,Wiseburn,Hawthorne,90250,February,2015,February-2015,6882
2,337,Wiseburn,Hawthorne,90250,March,2015,March-2015,6619
2,337,Wiseburn,Hawthorne,90250,April,2015,April-2015,7220
2,337,Wiseburn,Hawthorne,90250,May,2015,May-2015,6998
2,337,Wiseburn,Hawthorne,90250,June,2015,June-2015,6803
2,338,Woodcrest,Los Angeles,90044,January,2014,January-2014,8294
2,338,Woodcrest,Los Angeles,90044,February,2014,February-2014,7165
2,338,Woodcrest,Los Angeles,90044,March,2014,March-2014,7289
2,338,Woodcrest,Los Angeles,90044,April,2014,April-2014,6761
2,338,Woodcrest,Los Angeles,90044,May,2014,May-2014,6686
2,338,Woodcrest,Los Angeles,90044,June,2014,June-2014,7366
2,338,Woodcrest,Los Angeles,90044,July,2014,July-2014,8268
2,338,Woodcrest,Los Angeles,90044,August,2014,August-2014,6795
2,338,Woodcrest,Los Angeles,90044,September,2014,September-2014,6606
2,338,Woodcrest,Los Angeles,90044,October,2014,October-2014,6854
2,338,Woodcrest,Los Angeles,90044,November,2014,November-2014,5657
2,338,Woodcrest,Los Angeles,90044,December,2014,December-2014,6306
2,338,Woodcrest,Los Angeles,90044,January,2015,January-2015,6510
2,338,Woodcrest,Los Angeles,90044,February,2015,February-2015,6355
2,338,Woodcrest,Los Angeles,90044,March,2015,March-2015,6461
2,338,Woodcrest,Los Angeles,90044,April,2015,April-2015,6513
2,338,Woodcrest,Los Angeles,90044,May,2015,May-2015,6708
2,338,Woodcrest,Los Angeles,90044,June,2015,June-2015,6661
3,116,Agoura Hills,Agoura Hills,91301,January,2014,January-2014,16692
3,116,Agoura Hills,Agoura Hills,91301,February,2014,February-2014,15247
3,116,Agoura Hills,Agoura Hills,91301,March,2014,March-2014,15754
3,116,Agoura Hills,Agoura Hills,91301,April,2014,April-2014,16278
3,116,Agoura Hills,Agoura Hills,91301,May,2014,May-2014,16134
3,116,Agoura Hills,Agoura Hills,91301,June,2014,June-2014,15617
3,116,Agoura Hills,Agoura Hills,91301,July,2014,July-2014,18110
3,116,Agoura Hills,Agoura Hills,91301,August,2014,August-2014,17087
3,116,Agoura Hills,Agoura Hills,91301,September,2014,September-2014,17008
3,116,Agoura Hills,Agoura Hills,91301,October,2014,October-2014,16052
3,116,Agoura Hills,Agoura Hills,91301,November,2014,November-2014,15330
3,116,Agoura Hills,Agoura Hills,91301,December,2014,December-2014,16425
3,116,Agoura Hills,Agoura Hills,91301,January,2015,January-2015,18137
3,116,Agoura Hills,Agoura Hills,91301,February,2015,February-2015,17995
3,116,Agoura Hills,Agoura Hills,91301,March,2015,March-2015,19954
3,116,Agoura Hills,Agoura Hills,91301,April,2015,April-2015,19862
3,116,Agoura Hills,Agoura Hills,91301,May,2015,May-2015,19614
3,116,Agoura Hills,Agoura Hills,91301,June,2015,June-2015,20701
3,117,Malibu,Malibu,90265,January,2014,January-2014,7678
3,117,Malibu,Malibu,90265,February,2014,February-2014,7446
3,117,Malibu,Malibu,90265,March,2014,March-2014,8033
3,117,Malibu,Malibu,90265,April,2014,April-2014,7505
3,117,Malibu,Malibu,90265,May,2014,May-2014,6906
3,117,Malibu,Malibu,90265,June,2014,June-2014,7146
3,117,Malibu,Malibu,90265,July,2014,July-2014,7229
3,117,Malibu,Malibu,90265,August,2014,August-2014,7083
3,117,Malibu,Malibu,90265,September,2014,September-2014,7394
3,117,Malibu,Malibu,90265,October,2014,October-2014,7292
3,117,Malibu,Malibu,90265,November,2014,November-2014,5710
3,117,Malibu,Malibu,90265,December,2014,December-2014,6249
3,117,Malibu,Malibu,90265,January,2015,January-2015,7709
3,117,Malibu,Malibu,90265,February,2015,February-2015,8017
3,117,Malibu,Malibu,90265,March,2015,March-2015,9452
3,117,Malibu,Malibu,90265,April,2015,April-2015,9191
3,117,Malibu,Malibu,90265,May,2015,May-2015,8751
3,117,Malibu,Malibu,90265,June,2015,June-2015,9585
3,107,San Fernando,San Fernando,91340,January,2014,January-2014,8220
3,107,San Fernando,San Fernando,91340,February,2014,February-2014,8156
3,107,San Fernando,San Fernando,91340,March,2014,March-2014,8996
3,107,San Fernando,San Fernando,91340,April,2014,April-2014,11806
3,107,San Fernando,San Fernando,91340,May,2014,May-2014,11240
3,107,San Fernando,San Fernando,91340,June,2014,June-2014,11088
3,107,San Fernando,San Fernando,91340,July,2014,July-2014,11132
3,107,San Fernando,San Fernando,91340,August,2014,August-2014,9758
3,107,San Fernando,San Fernando,91340,September,2014,September-2014,11121
3,107,San Fernando,San Fernando,91340,October,2014,October-2014,10062
3,107,San Fernando,San Fernando,91340,November,2014,November-2014,13669
3,107,San Fernando,San Fernando,91340,December,2014,December-2014,12273
3,107,San Fernando,San Fernando,91340,January,2015,January-2015,10090
3,107,San Fernando,San Fernando,91340,February,2015,February-2015,9313
3,107,San Fernando,San Fernando,91340,March,2015,March-2015,10776
3,107,San Fernando,San Fernando,91340,April,2015,April-2015,10728
3,107,San Fernando,San Fernando,91340,May,2015,May-2015,11009
3,107,San Fernando,San Fernando,91340,June,2015,June-2015,12547
3,109,Topanga,Topanga,90290,January,2014,January-2014,9441
3,109,Topanga,Topanga,90290,February,2014,February-2014,8834
3,109,Topanga,Topanga,90290,March,2014,March-2014,9315
3,109,Topanga,Topanga,90290,April,2014,April-2014,9305
3,109,Topanga,Topanga,90290,May,2014,May-2014,8743
3,109,Topanga,Topanga,90290,June,2014,June-2014,7699
3,109,Topanga,Topanga,90290,July,2014,July-2014,9546
3,109,Topanga,Topanga,90290,August,2014,August-2014,9702
3,109,Topanga,Topanga,90290,September,2014,September-2014,9342
3,109,Topanga,Topanga,90290,October,2014,October-2014,9152
3,109,Topanga,Topanga,90290,November,2014,November-2014,8298
3,109,Topanga,Topanga,90290,December,2014,December-2014,8226
3,109,Topanga,Topanga,90290,January,2015,January-2015,8234
3,109,Topanga,Topanga,90290,February,2015,February-2015,8931
3,109,Topanga,Topanga,90290,March,2015,March-2015,9277
3,109,Topanga,Topanga,90290,April,2015,April-2015,8756
3,109,Topanga,Topanga,90290,May,2015,May-2015,9084
3,109,Topanga,Topanga,90290,June,2015,June-2015,9812
